,customer_id,age,gender,city,email
611,C000612,18,Other,Lisbon,user612@example.com
612,C000613,47,Male,Braga,user613@example.com
613,C000614,62,Female,Lisbon,user614@example.com
614,C000615,45,Other,Porto,user615@example.com
615,C000616,23,Male,Porto,user616@example.com
616,C000617,32,Female,Faro,user617@example.com
617,C000618,43,Other,Lisbon,user618@example.com
618,C000619,16,Male,Braga,user619@example.com
619,C000620,54,Other,Braga,user620@example.com
620,C000621,45,Other,Porto,user621@example.com
621,C000622,46,Male,Lisbon,user622@example.com
622,C000623,55,Other,Coimbra,user623@example.com
623,C000624,57,Female,Braga,user624@example.com
624,C000625,37,Female,Lisbon,user625@example.com
625,C000626,20,Other,Faro,user626@example.com
626,C000627,57,Female,Lisbon,user627@example.com
627,C000628,42,Other,Coimbra,user628@example.com
628,C000629,37,Male,Braga,user629@example.com
629,C000630,17,Male,Faro,user630@example.com
630,C000631,37,Female,Braga,user631@example.com
631,C000632,29,Other,Faro,user632@example.com
632,C000633,18,Male,Coimbra,user633@example.com
633,C000634,40,Other,Faro,user634@example.com
634,C000635,34,Male,Faro,user635@example.com
635,C000636,40,Male,Faro,missing@email.com
636,C000637,57,Female,Porto,user637@example.com
637,C000638,56,Male,Coimbra,user638@example.com
638,C000639,44,Female,Faro,user639@example.com
639,C000640,33,Other,Coimbra,user640@example.com
640,C000641,20,Female,Braga,user641@example.com
641,C000642,18,Female,Faro,user642@example.com
642,C000643,25,Other,Porto,user643@example.com
643,C000644,20,Female,Faro,user644@example.com
644,C000645,64,Female,Porto,user645@example.com
645,C000646,58,Male,Braga,user646@example.com
646,C000647,61,Female,Coimbra,user647@example.com
647,C000648,37,Male,Coimbra,user648@example.com
648,C000649,65,Other,Braga,user649@example.com
649,C000650,18,Male,Coimbra,user650@example.com
650,C000651,19,Female,Faro,user651@example.com
651,C000652,17,Female,Faro,user652@example.com
652,C000653,63,Female,Porto,user653@example.com
653,C000654,57,Other,Braga,user654@example.com
654,C000655,17,Female,Faro,user655@example.com
655,C000656,55,Other,Faro,user656@example.com
656,C000657,17,Female,Braga,user657@example.com
657,C000658,28,Other,Lisbon,user658@example.com
658,C000659,36,Female,Faro,user659@example.com
659,C000660,48,Other,Porto,user660@example.com
660,C000661,21,Male,Coimbra,user661@example.com
661,C000662,63,Female,Porto,user662@example.com
662,C000663,32,Female,Faro,user663@example.com
663,C000664,40,Female,Braga,user664@example.com
664,C000665,49,Male,Coimbra,user665@example.com
665,C000666,62,Male,Lisbon,user666@example.com
666,C000667,17,Female,Coimbra,user667@example.com
667,C000668,30,Female,Faro,user668@example.com
668,C000669,36,Male,Porto,user669@example.com
669,C000670,40,Other,Coimbra,user670@example.com
670,C000671,51,Other,Porto,user671@example.com
671,C000672,41,Male,Lisbon,user672@example.com
672,C000673,67,Female,Braga,user673@example.com
673,C000674,52,Other,Porto,user674@example.com
674,C000675,65,Female,Braga,user675@example.com
675,C000676,36,Male,Coimbra,user676@example.com
676,C000677,37,Female,Coimbra,user677@example.com
677,C000678,64,Female,Coimbra,user678@example.com
678,C000679,50,Other,Porto,user679@example.com
679,C000680,29,Other,Lisbon,user680@example.com
680,C000681,60,Other,Lisbon,user681@example.com
681,C000682,17,Male,Faro,user682@example.com
682,C000683,31,Other,Lisbon,user683@example.com
683,C000684,38,Other,Porto,user684@example.com
684,C000685,23,Female,Porto,user685@example.com
685,C000686,52,Female,Faro,user686@example.com
686,C000687,20,Other,Braga,user687@example.com
687,C000688,35,Male,Braga,user688@example.com
688,C000689,29,Male,Coimbra,user689@example.com
689,C000690,51,Female,Porto,user690@example.com
690,C000691,64,Other,Coimbra,user691@example.com
691,C000692,32,Female,Braga,user692@example.com
692,C000693,38,Male,Lisbon,user693@example.com
693,C000694,16,Female,Braga,user694@example.com
694,C000695,28,Other,Faro,user695@example.com
695,C000696,51,Male,Lisbon,user696@example.com
696,C000697,60,Female,Coimbra,user697@example.com
697,C000698,43,Female,Coimbra,user698@example.com
698,C000699,58,Female,Porto,user699@example.com
699,C000700,35,Other,Porto,user700@example.com
700,C000701,22,Male,Faro,user701@example.com
701,C000702,21,Other,Lisbon,user702@example.com
702,C000703,48,Other,Coimbra,user703@example.com
703,C000704,35,Male,Lisbon,user704@example.com
704,C000705,31,Male,Faro,user705@example.com
705,C000706,64,Male,Porto,user706@example.com
706,C000707,21,Other,Braga,user707@example.com
707,C000708,20,Male,Lisbon,user708@example.com
708,C000709,56,Other,Faro,user709@example.com
709,C000710,44,Other,Faro,user710@example.com
710,C000711,60,Other,Lisbon,user711@example.com
711,C000712,65,Male,Coimbra,user712@example.com
712,C000713,68,Male,Faro,user713@example.com
713,C000714,67,Male,Porto,user714@example.com
714,C000715,18,Female,Faro,user715@example.com
715,C000716,53,Male,Coimbra,user716@example.com
716,C000717,45,Other,Porto,user717@example.com
717,C000718,61,Male,Braga,user718@example.com
718,C000719,36,Male,Faro,user719@example.com
719,C000720,56,Male,Faro,user720@example.com
720,C000721,64,Female,Braga,user721@example.com
721,C000722,21,Other,Porto,user722@example.com
722,C000723,51,Male,Faro,user723@example.com
723,C000724,20,Male,Porto,user724@example.com
724,C000725,54,Female,Braga,user725@example.com
725,C000726,48,Female,Coimbra,user726@example.com
726,C000727,25,Other,Coimbra,user727@example.com
727,C000728,65,Male,Porto,user728@example.com
728,C000729,43,Male,Porto,user729@example.com
729,C000730,62,Male,Faro,missing@email.com
730,C000731,62,Male,Braga,missing@email.com
731,C000732,39,Other,Porto,user732@example.com
732,C000733,17,Male,Lisbon,user733@example.com
733,C000734,46,Female,Lisbon,user734@example.com
734,C000735,51,Other,Coimbra,user735@example.com
735,C000736,62,Male,Faro,user736@example.com
736,C000737,23,Female,Porto,user737@example.com
737,C000738,68,Male,Coimbra,user738@example.com
738,C000739,52,Female,Braga,user739@example.com
739,C000740,61,Male,Lisbon,user740@example.com
740,C000741,45,Male,Faro,user741@example.com
741,C000742,17,Other,Coimbra,user742@example.com
742,C000743,42,Male,Coimbra,user743@example.com
743,C000744,63,Male,Faro,user744@example.com
744,C000745,67,Male,Porto,user745@example.com
745,C000746,31,Male,Braga,user746@example.com
746,C000747,16,Other,Lisbon,user747@example.com
747,C000748,47,Male,Porto,user748@example.com
748,C000749,42,Male,Coimbra,user749@example.com
749,C000750,48,Female,Coimbra,user750@example.com
750,C000751,33,Male,Porto,missing@email.com
751,C000752,18,Female,Coimbra,missing@email.com
752,C000753,61,Other,Lisbon,user753@example.com
753,C000754,17,Other,Braga,user754@example.com
754,C000755,29,Female,Faro,user755@example.com
755,C000756,63,Other,Coimbra,user756@example.com
756,C000757,16,Female,Lisbon,user757@example.com
757,C000758,63,Male,Braga,user758@example.com
758,C000759,52,Other,Braga,user759@example.com
759,C000760,40,Female,Faro,user760@example.com
760,C000761,48,Female,Faro,user761@example.com
761,C000762,38,Male,Coimbra,user762@example.com
762,C000763,42,Male,Faro,missing@email.com
763,C000764,47,Other,Braga,user764@example.com
764,C000765,46,Female,Porto,user765@example.com
765,C000766,46,Other,Lisbon,user766@example.com
766,C000767,41,Male,Lisbon,user767@example.com
767,C000768,54,Other,Porto,user768@example.com
768,C000769,21,Female,Porto,user769@example.com
769,C000770,53,Female,Coimbra,user770@example.com
770,C000771,57,Female,Faro,user771@example.com
771,C000772,40,Female,Braga,user772@example.com
772,C000773,68,Female,Braga,user773@example.com
773,C000774,25,Other,Faro,user774@example.com
774,C000775,29,Male,Faro,user775@example.com
775,C000776,49,Other,Porto,user776@example.com
776,C000777,62,Other,Braga,user777@example.com
777,C000778,54,Male,Coimbra,user778@example.com
778,C000779,25,Male,Coimbra,user779@example.com
779,C000780,16,Female,Braga,user780@example.com
780,C000781,38,Female,Braga,user781@example.com
781,C000782,19,Male,Lisbon,user782@example.com
782,C000783,39,Female,Lisbon,user783@example.com
783,C000784,22,Male,Coimbra,user784@example.com
784,C000785,53,Male,Braga,user785@example.com
785,C000786,43,Female,Faro,user786@example.com
786,C000787,68,Female,Faro,user787@example.com
787,C000788,56,Other,Braga,user788@example.com
788,C000789,44,Other,Porto,user789@example.com
789,C000790,35,Female,Faro,missing@email.com
790,C000791,68,Other,Braga,user791@example.com
791,C000792,42,Female,Faro,missing@email.com
792,C000793,22,Female,Lisbon,user793@example.com
793,C000794,32,Other,Lisbon,user794@example.com
794,C000795,24,Other,Braga,user795@example.com
795,C000796,58,Female,Coimbra,user796@example.com
796,C000797,30,Male,Braga,user797@example.com
797,C000798,66,Male,Faro,user798@example.com
798,C000799,60,Other,Braga,user799@example.com
799,C000800,38,Other,Coimbra,user800@example.com
800,C000801,61,Female,Faro,user801@example.com
801,C000802,60,Other,Faro,user802@example.com
802,C000803,21,Female,Porto,user803@example.com
803,C000804,29,Male,Porto,user804@example.com
804,C000805,29,Female,Porto,user805@example.com
805,C000806,67,Female,Faro,user806@example.com
806,C000807,35,Female,Faro,user807@example.com
807,C000808,55,Other,Porto,user808@example.com
808,C000809,41,Female,Faro,user809@example.com
809,C000810,47,Male,Braga,user810@example.com
810,C000811,50,Male,Lisbon,user811@example.com
811,C000812,63,Male,Braga,user812@example.com
812,C000813,30,Other,Faro,user813@example.com
813,C000814,49,Male,Porto,user814@example.com
814,C000815,18,Male,Coimbra,user815@example.com
815,C000816,59,Female,Braga,user816@example.com
816,C000817,16,Female,Braga,user817@example.com
817,C000818,16,Male,Braga,user818@example.com
818,C000819,42,Female,Coimbra,user819@example.com
819,C000820,60,Other,Braga,user820@example.com
820,C000821,46,Male,Lisbon,user821@example.com
821,C000822,52,Other,Porto,user822@example.com
822,C000823,50,Male,Lisbon,user823@example.com
823,C000824,17,Male,Faro,user824@example.com
824,C000825,46,Female,Lisbon,user825@example.com
825,C000826,22,Female,Faro,user826@example.com
826,C000827,16,Male,Braga,user827@example.com
827,C000828,38,Other,Lisbon,user828@example.com
828,C000829,48,Other,Coimbra,user829@example.com
829,C000830,60,Other,Braga,user830@example.com
830,C000831,62,Other,Faro,user831@example.com
831,C000832,19,Female,Coimbra,user832@example.com
832,C000833,18,Other,Braga,user833@example.com
833,C000834,42,Other,Coimbra,user834@example.com
834,C000835,28,Female,Faro,user835@example.com
835,C000836,33,Other,Lisbon,user836@example.com
836,C000837,40,Male,Faro,user837@example.com
837,C000838,25,Female,Coimbra,user838@example.com
838,C000839,65,Female,Lisbon,missing@email.com
839,C000840,28,Female,Lisbon,missing@email.com
840,C000841,20,Female,Coimbra,user841@example.com
841,C000842,33,Other,Coimbra,user842@example.com
842,C000843,16,Male,Porto,user843@example.com
843,C000844,36,Other,Faro,user844@example.com
844,C000845,25,Other,Porto,user845@example.com
845,C000846,25,Female,Braga,user846@example.com
846,C000847,23,Female,Porto,user847@example.com
847,C000848,49,Male,Braga,user848@example.com
848,C000849,67,Female,Lisbon,user849@example.com
849,C000850,31,Male,Coimbra,user850@example.com
850,C000851,17,Male,Porto,user851@example.com
851,C000852,19,Male,Porto,user852@example.com
852,C000853,37,Male,Faro,user853@example.com
853,C000854,50,Male,Coimbra,user854@example.com
854,C000855,69,Male,Braga,user855@example.com
855,C000856,57,Male,Porto,user856@example.com
856,C000857,62,Female,Faro,user857@example.com
857,C000858,63,Male,Lisbon,user858@example.com
858,C000859,69,Male,Lisbon,user859@example.com
859,C000860,23,Male,Lisbon,user860@example.com
860,C000861,31,Male,Lisbon,user861@example.com
861,C000862,38,Other,Coimbra,user862@example.com
862,C000863,43,Other,Braga,user863@example.com
863,C000864,29,Other,Braga,user864@example.com
864,C000865,50,Other,Lisbon,user865@example.com
865,C000866,58,Other,Porto,user866@example.com
866,C000867,45,Male,Lisbon,user867@example.com
867,C000868,59,Other,Porto,user868@example.com
868,C000869,28,Other,Braga,user869@example.com
869,C000870,25,Other,Lisbon,user870@example.com
870,C000871,58,Female,Coimbra,user871@example.com
871,C000872,53,Female,Porto,user872@example.com
872,C000873,37,Other,Braga,user873@example.com
873,C000874,28,Male,Coimbra,user874@example.com
874,C000875,44,Female,Braga,user875@example.com
875,C000876,47,Female,Porto,user876@example.com
876,C000877,61,???,Lisbon,user877@example.com
877,C000878,42,Other,Coimbra,user878@example.com
878,C000879,60,Female,Porto,user879@example.com
879,C000880,50,Female,Porto,user880@example.com
880,C000881,34,Male,Lisbon,user881@example.com
881,C000882,45,Other,Faro,user882@example.com
882,C000883,47,Female,Porto,user883@example.com
883,C000884,17,Female,Lisbon,user884@example.com
884,C000885,40,Male,Porto,user885@example.com
885,C000886,16,Female,Porto,user886@example.com
886,C000887,37,Female,Coimbra,user887@example.com
887,C000888,53,Male,Braga,user888@example.com
888,C000889,20,Female,Lisbon,user889@example.com
889,C000890,68,Female,Braga,user890@example.com
890,C000891,34,Other,Faro,user891@example.com
891,C000892,28,Female,Porto,user892@example.com
892,C000893,57,Other,Faro,user893@example.com
893,C000894,47,Male,Braga,missing@email.com
894,C000895,61,Other,Faro,user895@example.com
895,C000896,66,Male,Braga,user896@example.com
896,C000897,45,Other,Porto,user897@example.com
897,C000898,25,Male,Porto,user898@example.com
898,C000899,42,Other,Braga,user899@example.com
899,C000900,59,Other,Braga,user900@example.com
900,C000901,51,Other,Faro,user901@example.com
901,C000902,37,Male,Faro,user902@example.com
902,C000903,40,Male,Lisbon,user903@example.com
903,C000904,65,Male,Braga,user904@example.com
904,C000905,22,Female,Coimbra,user905@example.com
905,C000906,56,Other,Coimbra,user906@example.com
906,C000907,21,Other,Coimbra,user907@example.com
907,C000908,66,Female,Coimbra,user908@example.com
908,C000909,58,Female,Coimbra,user909@example.com
909,C000910,22,Male,Braga,user910@example.com
910,C000911,37,Male,Lisbon,user911@example.com
911,C000912,29,Male,Coimbra,user912@example.com
912,C000913,28,Other,Porto,user913@example.com
913,C000914,45,Male,Faro,user914@example.com
914,C000915,20,Female,Lisbon,user915@example.com
915,C000916,28,Male,Coimbra,user916@example.com
916,C000917,37,Other,Lisbon,user917@example.com
917,C000918,32,Other,Porto,user918@example.com
918,C000919,39,Male,Coimbra,user919@example.com
919,C000920,34,Female,Braga,user920@example.com
920,C000921,36,Female,Faro,user921@example.com
921,C000922,46,Male,Braga,user922@example.com
922,C000923,48,Other,Coimbra,user923@example.com
923,C000924,27,Female,Braga,user924@example.com
924,C000925,24,Male,Porto,user925@example.com
925,C000926,51,Other,Lisbon,user926@example.com
926,C000927,34,Other,Porto,user927@example.com
927,C000928,28,Female,Lisbon,user928@example.com
928,C000929,34,Other,Coimbra,user929@example.com
929,C000930,40,Male,Faro,user930@example.com
930,C000931,63,Other,Faro,user931@example.com
931,C000932,16,Female,Porto,user932@example.com
932,C000933,19,Male,Porto,user933@example.com
933,C000934,59,Male,Lisbon,user934@example.com
